2023,4,12,17,6,29,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,load-power,9.0
2023,4,12,17,6,32,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,pv-power,0.0
2023,4,12,17,6,35,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,grid-power,0.0
2023,4,12,17,6,35,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-power,-9.0
2023,4,12,17,6,35,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-current,-0.17003589646703193
2023,4,12,17,6,38,Sensor,Nivelco-waterlevel,machine-lab-water-level,water-level,ERROR
2023,4,12,17,6,40,Sensor,BQ225,machine-lab-bq225,humidity,31.57
2023,4,12,17,6,43,Sensor,BQ225,machine-lab-bq225,temperature,23.92
2023,4,12,17,6,46,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,BESS-voltage,52.93
2023,4,12,17,6,49,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,load-power,11.0
2023,4,12,17,6,52,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,pv-power,0.0
2023,4,12,17,6,54,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,grid-power,0.0
2023,4,12,17,6,54,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-power,-11.0
2023,4,12,17,6,54,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-current,-0.20782165123748347
2023,4,12,17,6,57,Sensor,Nivelco-waterlevel,machine-lab-water-level,water-level,ERROR
2023,4,12,17,7,0,Sensor,BQ225,machine-lab-bq225,humidity,31.47
2023,4,12,17,7,3,Sensor,BQ225,machine-lab-bq225,temperature,23.92
2023,4,12,17,7,6,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,BESS-voltage,52.93
2023,4,12,17,7,8,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,load-power,11.0
2023,4,12,17,7,11,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,pv-power,0.0
2023,4,12,17,7,14,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,grid-power,0.0
2023,4,12,17,7,14,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-power,-11.0
2023,4,12,17,7,14,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-current,-0.20782165123748347
2023,4,12,17,7,17,Sensor,Nivelco-waterlevel,machine-lab-water-level,water-level,ERROR
2023,4,12,17,7,20,Sensor,BQ225,machine-lab-bq225,humidity,31.79
2023,4,12,17,7,22,Sensor,BQ225,machine-lab-bq225,temperature,23.9
2023,4,12,17,7,25,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,BESS-voltage,52.93
2023,4,12,17,7,28,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,load-power,9.0
2023,4,12,17,7,31,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,pv-power,0.0
